case_id,src_dir,status,steps_count,timestamp,case_size,is_priority,is_excluded,split
32102e3e-d12a-4209-9163-7b3a104efe5d_20260112111947,../datasets/raw/veadk_gaia/fail/32102e3e-d12a-4209-9163-7b3a104efe5d_20260112111947,fail,142,20260112111947,30985189,True,False,train
27d5d136-8563-469e-92bf-fd103c28b57c_20260112111843,../datasets/raw/veadk_gaia/success/27d5d136-8563-469e-92bf-fd103c28b57c_20260112111843,success,3,20260112111843,283369,True,False,train
2d83110e-a098-4ebb-9987-066c06fa42d0_20260112035510,../datasets/raw/veadk_gaia/success/2d83110e-a098-4ebb-9987-066c06fa42d0_20260112035510,success,3,20260112035510,238217,False,False,train
50ec8903-b81f-4257-9450-1085afd2c319_20260112120952,../datasets/raw/veadk_gaia/success/50ec8903-b81f-4257-9450-1085afd2c319_20260112120952,success,4,20260112120952,690747,True,False,train
bda648d7-d618-4883-88f4-3466eabd860e_20260112070653,../datasets/raw/veadk_gaia/success/bda648d7-d618-4883-88f4-3466eabd860e_20260112070653,success,4,20260112070653,276867,False,False,train
e961a717-6b25-4175-8a68-874d28190ee4_20260112081248,../datasets/raw/veadk_gaia/success/e961a717-6b25-4175-8a68-874d28190ee4_20260112081248,success,4,20260112081248,301447,False,False,train
42576abe-0deb-4869-8c63-225c2d75a95a_20260112041700,../datasets/raw/veadk_gaia/success/42576abe-0deb-4869-8c63-225c2d75a95a_20260112041700,success,4,20260112041700,346026,False,False,train
3cef3a44-215e-4aed-8e3b-b1e3f08063b7_20260112040601,../datasets/raw/veadk_gaia/success/3cef3a44-215e-4aed-8e3b-b1e3f08063b7_20260112040601,success,4,20260112040601,411717,False,False,train
2a649bb1-795f-4a01-b3be-9a01868dae73_20260113091340,../datasets/raw/veadk_gaia/success/2a649bb1-795f-4a01-b3be-9a01868dae73_20260113091340,success,4,20260113091340,413816,False,False,train
c3a79cfe-8206-451f-aca8-3fec8ebe51d3_20260112070729,../datasets/raw/veadk_gaia/success/c3a79cfe-8206-451f-aca8-3fec8ebe51d3_20260112070729,success,4,20260112070729,733540,False,False,train
ec09fa32-d03f-4bf8-84b0-1f16922c3ae4_20260112081620,../datasets/raw/veadk_gaia/success/ec09fa32-d03f-4bf8-84b0-1f16922c3ae4_20260112081620,success,4,20260112081620,735458,False,False,train
4b650a35-8529-4695-89ed-8dc7a500a498_20260112120446,../datasets/raw/veadk_gaia/success/4b650a35-8529-4695-89ed-8dc7a500a498_20260112120446,success,5,20260112120446,380653,True,False,train
50ad0280-0819-4bd9-b275-5de32d3b5bcb_20260112120851,../datasets/raw/veadk_gaia/success/50ad0280-0819-4bd9-b275-5de32d3b5bcb_20260112120851,success,5,20260112120851,424771,True,False,train
56db2318-640f-477a-a82f-bc93ad13e882_20260112122013,../datasets/raw/veadk_gaia/success/56db2318-640f-477a-a82f-bc93ad13e882_20260112122013,success,5,20260112122013,1036385,True,False,train
0ff53813-3367-4f43-bcbd-3fd725c1bf4b_20260112032813,../datasets/raw/veadk_gaia/success/0ff53813-3367-4f43-bcbd-3fd725c1bf4b_20260112032813,success,7,20260112032813,863979,False,False,train
b7f857e4-d8aa-4387-af2a-0e844df5b9d8_20260113210251,../datasets/raw/veadk_gaia/success/b7f857e4-d8aa-4387-af2a-0e844df5b9d8_20260113210251,success,7,20260113210251,1034743,False,False,train
5188369a-3bbe-43d8-8b94-11558f909a08_20260112121215,../datasets/raw/veadk_gaia/success/5188369a-3bbe-43d8-8b94-11558f909a08_20260112121215,success,19,20260112121215,1625646,True,False,train
7b5377b0-3f38-4103-8ad2-90fe89864c04_20260112125214,../datasets/raw/veadk_gaia/success/7b5377b0-3f38-4103-8ad2-90fe89864c04_20260112125214,success,25,20260112125214,4026080,True,False,train
5cfb274c-0207-4aa7-9575-6ac0bd95d9b2_20260112123508,../datasets/raw/veadk_gaia/success/5cfb274c-0207-4aa7-9575-6ac0bd95d9b2_20260112123508,success,33,20260112123508,3524583,True,False,train
67e8878b-5cef-4375-804e-e6291fdbe78a_20260112124510,../datasets/raw/veadk_gaia/success/67e8878b-5cef-4375-804e-e6291fdbe78a_20260112124510,success,36,20260112124510,2864041,True,False,train
65638e28-7f37-4fa7-b7b9-8c19bb609879_20260112124429,../datasets/raw/veadk_gaia/fail/65638e28-7f37-4fa7-b7b9-8c19bb609879_20260112124429,fail,4,20260112124429,287157,True,False,test
a1e91b78-d3d8-4675-bb8d-62741b4b68a6_20260112172349,../datasets/raw/veadk_gaia/fail/a1e91b78-d3d8-4675-bb8d-62741b4b68a6_20260112172349,fail,4,20260112172349,288621,True,False,test
366e2f2b-8632-4ef2-81eb-bc3877489217_20260112114524,../datasets/raw/veadk_gaia/fail/366e2f2b-8632-4ef2-81eb-bc3877489217_20260112114524,fail,4,20260112114524,301060,True,False,test
4fc2f1ae-8625-45b5-ab34-ad4433bc21f8_20260112120745,../datasets/raw/veadk_gaia/fail/4fc2f1ae-8625-45b5-ab34-ad4433bc21f8_20260112120745,fail,4,20260112120745,309758,True,False,test
33d8ea3b-6c6b-4ff1-803d-7e270dea8a57_20260112113007,../datasets/raw/veadk_gaia/fail/33d8ea3b-6c6b-4ff1-803d-7e270dea8a57_20260112113007,fail,4,20260112113007,340748,True,False,test
0a65cb96-cb6e-4a6a-8aae-c1084f613456_20260112031450,../datasets/raw/veadk_gaia/fail/0a65cb96-cb6e-4a6a-8aae-c1084f613456_20260112031450,fail,5,20260112031450,684545,False,False,test
4d0aa727-86b1-406b-9b33-f870dd14a4a5_20260112120530,../datasets/raw/veadk_gaia/fail/4d0aa727-86b1-406b-9b33-f870dd14a4a5_20260112120530,fail,10,20260112120530,995376,True,False,test
7619a514-5fa8-43ef-9143-83b66a43d7a4_20260112125029,../datasets/raw/veadk_gaia/fail/7619a514-5fa8-43ef-9143-83b66a43d7a4_20260112125029,fail,13,20260112125029,1598653,True,False,test
5a0c1adf-205e-4841-a666-7c3ef95def9d_20260112122710,../datasets/raw/veadk_gaia/fail/5a0c1adf-205e-4841-a666-7c3ef95def9d_20260112122710,fail,38,20260112122710,7633374,True,False,test
f46b4380-207e-4434-820b-f32ce04ae2a4_20260112210957,../datasets/raw/veadk_gaia/fail/f46b4380-207e-4434-820b-f32ce04ae2a4_20260112210957,fail,100,20260112210957,23203274,True,False,test
54612da3-fd56-4941-80f4-5eb82330de25_20260112121440,../datasets/raw/veadk_gaia/fail/54612da3-fd56-4941-80f4-5eb82330de25_20260112121440,fail,100,20260112121440,24101321,True,False,test
08c0b6e9-1b43-4c2e-ae55-4e3fce2c2715_20260112110108,../datasets/raw/veadk_gaia/fail/08c0b6e9-1b43-4c2e-ae55-4e3fce2c2715_20260112110108,fail,100,20260112110108,25448724,True,False,test
b9763138-c053-4832-9f55-86200cb1f99c_20260112173840,../datasets/raw/veadk_gaia/fail/b9763138-c053-4832-9f55-86200cb1f99c_20260112173840,fail,100,20260112173840,25726714,True,False,test
3ff6b7a9-a5bd-4412-ad92-0cd0d45c0fee_20260112115450,../datasets/raw/veadk_gaia/fail/3ff6b7a9-a5bd-4412-ad92-0cd0d45c0fee_20260112115450,fail,100,20260112115450,29146565,True,False,test
a56f1527-3abf-41d6-91f8-7296d6336c3f_20260112172744,../datasets/raw/veadk_gaia/fail/a56f1527-3abf-41d6-91f8-7296d6336c3f_20260112172744,fail,100,20260112172744,30817423,True,False,test
6f37996b-2ac7-44b0-8e68-6d28256631b4_20260112124952,../datasets/raw/veadk_gaia/success/6f37996b-2ac7-44b0-8e68-6d28256631b4_20260112124952,success,3,20260112124952,241751,True,False,test
544b7f0c-173a-4377-8d56-57b36eb26ddf_20260112121404,../datasets/raw/veadk_gaia/success/544b7f0c-173a-4377-8d56-57b36eb26ddf_20260112121404,success,4,20260112121404,284527,True,False,test
08f3a05f-5947-4089-a4c4-d4bcfaa6b7a0_20260112110815,../datasets/raw/veadk_gaia/success/08f3a05f-5947-4089-a4c4-d4bcfaa6b7a0_20260112110815,success,4,20260112110815,492764,True,False,test
11af4e1a-5f45-467d-9aeb-46f4bb0bf034_20260112111157,../datasets/raw/veadk_gaia/success/11af4e1a-5f45-467d-9aeb-46f4bb0bf034_20260112111157,success,7,20260112111157,738516,True,False,test
e29834fd-413a-455c-a33e-c3915b07401c_20260112075850,../datasets/raw/veadk_gaia/success/e29834fd-413a-455c-a33e-c3915b07401c_20260112075850,success,31,20260112075850,5068480,False,False,test
