case_id,src_dir,status,steps_count,timestamp,case_size,is_priority,is_excluded,split
gsm8k-0201_20260111210144,../datasets/raw/autogen_math/fail/gsm8k-0201_20260111210144,fail,12,20260111210144,521640,False,False,train
gsm8k-0642_20260111234532,../datasets/raw/autogen_math/fail/gsm8k-0642_20260111234532,fail,12,20260111234532,527232,False,False,train
gsm8k-0505_20260111214935,../datasets/raw/autogen_math/fail/gsm8k-0505_20260111214935,fail,12,20260111214935,535995,False,False,train
gsm8k-0249_20260111210458,../datasets/raw/autogen_math/fail/gsm8k-0249_20260111210458,fail,12,20260111210458,545395,False,False,train
gsm8k-0611_20260111215321,../datasets/raw/autogen_math/fail/gsm8k-0611_20260111215321,fail,12,20260111215321,557135,False,False,train
gsm8k-0119_20260111205924,../datasets/raw/autogen_math/fail/gsm8k-0119_20260111205924,fail,12,20260111205924,597403,False,False,train
gsm8k-0640_20260111215355,../datasets/raw/autogen_math/fail/gsm8k-0640_20260111215355,fail,12,20260111215355,622463,False,False,train
gsm8k-0255_20260111210614,../datasets/raw/autogen_math/fail/gsm8k-0255_20260111210614,fail,12,20260111210614,766040,False,False,train
gsm8k-0093_20260112035738,../datasets/raw/autogen_math/fail/gsm8k-0093_20260112035738,fail,12,20260112035738,910358,False,False,train
gsm8k-0056_20260112033810,../datasets/raw/autogen_math/success/gsm8k-0056_20260112033810,success,12,20260112033810,476364,True,False,train
gsm8k-0005_20260112031237,../datasets/raw/autogen_math/success/gsm8k-0005_20260112031237,success,12,20260112031237,477396,True,False,train
gsm8k-0049_20260112033454,../datasets/raw/autogen_math/success/gsm8k-0049_20260112033454,success,12,20260112033454,477838,True,False,train
gsm8k-0021_20260112032224,../datasets/raw/autogen_math/success/gsm8k-0021_20260112032224,success,12,20260112032224,478972,True,False,train
gsm8k-0051_20260112033552,../datasets/raw/autogen_math/success/gsm8k-0051_20260112033552,success,12,20260112033552,483835,True,False,train
gsm8k-0027_20260112032455,../datasets/raw/autogen_math/success/gsm8k-0027_20260112032455,success,12,20260112032455,489050,True,False,train
gsm8k-0038_20260112033008,../datasets/raw/autogen_math/success/gsm8k-0038_20260112033008,success,12,20260112033008,489371,True,False,train
gsm8k-0026_20260112032433,../datasets/raw/autogen_math/success/gsm8k-0026_20260112032433,success,12,20260112032433,491694,True,False,train
gsm8k-0028_20260112032516,../datasets/raw/autogen_math/success/gsm8k-0028_20260112032516,success,12,20260112032516,491871,True,False,train
gsm8k-0017_20260112032031,../datasets/raw/autogen_math/success/gsm8k-0017_20260112032031,success,12,20260112032031,496646,True,False,train
gsm8k-0037_20260112032940,../datasets/raw/autogen_math/success/gsm8k-0037_20260112032940,success,12,20260112032940,497308,True,False,train
gsm8k-0030_20260112032602,../datasets/raw/autogen_math/success/gsm8k-0030_20260112032602,success,12,20260112032602,497585,True,False,train
gsm8k-0043_20260112033235,../datasets/raw/autogen_math/success/gsm8k-0043_20260112033235,success,12,20260112033235,498164,True,False,train
gsm8k-0069_20260112034452,../datasets/raw/autogen_math/success/gsm8k-0069_20260112034452,success,12,20260112034452,498315,True,False,train
gsm8k-0033_20260112032725,../datasets/raw/autogen_math/success/gsm8k-0033_20260112032725,success,12,20260112032725,498741,True,False,train
gsm8k-0066_20260112034321,../datasets/raw/autogen_math/success/gsm8k-0066_20260112034321,success,12,20260112034321,500151,True,False,train
gsm8k-0047_20260112033409,../datasets/raw/autogen_math/success/gsm8k-0047_20260112033409,success,12,20260112033409,503480,True,False,train
gsm8k-0016_20260112032009,../datasets/raw/autogen_math/success/gsm8k-0016_20260112032009,success,12,20260112032009,503812,True,False,train
gsm8k-0061_20260112034105,../datasets/raw/autogen_math/success/gsm8k-0061_20260112034105,success,12,20260112034105,503925,True,False,train
gsm8k-0052_20260112033619,../datasets/raw/autogen_math/success/gsm8k-0052_20260112033619,success,12,20260112033619,505225,True,False,train
gsm8k-0031_20260112032631,../datasets/raw/autogen_math/success/gsm8k-0031_20260112032631,success,12,20260112032631,505503,True,False,train
gsm8k-0011_20260112031719,../datasets/raw/autogen_math/success/gsm8k-0011_20260112031719,success,12,20260112031719,506198,True,False,train
gsm8k-0042_20260112033217,../datasets/raw/autogen_math/success/gsm8k-0042_20260112033217,success,12,20260112033217,511551,True,False,train
gsm8k-0025_20260112032410,../datasets/raw/autogen_math/success/gsm8k-0025_20260112032410,success,12,20260112032410,515812,True,False,train
gsm8k-0009_20260112031541,../datasets/raw/autogen_math/success/gsm8k-0009_20260112031541,success,12,20260112031541,518253,True,False,train
gsm8k-0044_20260112033257,../datasets/raw/autogen_math/success/gsm8k-0044_20260112033257,success,12,20260112033257,519749,True,False,train
gsm8k-0000_20260112030844,../datasets/raw/autogen_math/success/gsm8k-0000_20260112030844,success,12,20260112030844,519777,True,False,train
gsm8k-0058_20260112033918,../datasets/raw/autogen_math/success/gsm8k-0058_20260112033918,success,12,20260112033918,519858,True,False,train
gsm8k-0062_20260112034145,../datasets/raw/autogen_math/success/gsm8k-0062_20260112034145,success,12,20260112034145,521271,True,False,train
gsm8k-0019_20260112032132,../datasets/raw/autogen_math/success/gsm8k-0019_20260112032132,success,12,20260112032132,524334,True,False,train
gsm8k-0007_20260112031343,../datasets/raw/autogen_math/success/gsm8k-0007_20260112031343,success,12,20260112031343,531721,True,False,train
gsm8k-0002_20260112031038,../datasets/raw/autogen_math/success/gsm8k-0002_20260112031038,success,12,20260112031038,534894,True,False,train
gsm8k-0045_20260112033323,../datasets/raw/autogen_math/success/gsm8k-0045_20260112033323,success,12,20260112033323,541820,True,False,train
gsm8k-0053_20260112033641,../datasets/raw/autogen_math/success/gsm8k-0053_20260112033641,success,12,20260112033641,546240,True,False,train
gsm8k-0015_20260112031936,../datasets/raw/autogen_math/success/gsm8k-0015_20260112031936,success,12,20260112031936,548592,True,False,train
gsm8k-0057_20260112033843,../datasets/raw/autogen_math/success/gsm8k-0057_20260112033843,success,12,20260112033843,549756,True,False,train
gsm8k-0004_20260112031200,../datasets/raw/autogen_math/success/gsm8k-0004_20260112031200,success,12,20260112031200,562573,True,False,train
gsm8k-0013_20260112031834,../datasets/raw/autogen_math/success/gsm8k-0013_20260112031834,success,12,20260112031834,570826,True,False,train
gsm8k-0041_20260112033147,../datasets/raw/autogen_math/success/gsm8k-0041_20260112033147,success,12,20260112033147,590415,True,False,train
gsm8k-0008_20260112031450,../datasets/raw/autogen_math/success/gsm8k-0008_20260112031450,success,12,20260112031450,631738,True,False,train
gsm8k-0083_20260112160916,../datasets/raw/autogen_math/fail/gsm8k-0083_20260112160916,fail,12,20260112160916,449515,True,False,test
gsm8k-0018_20260112032103,../datasets/raw/autogen_math/fail/gsm8k-0018_20260112032103,fail,12,20260112032103,458769,True,False,test
gsm8k-0006_20260112135740,../datasets/raw/autogen_math/fail/gsm8k-0006_20260112135740,fail,12,20260112135740,459688,True,False,test
gsm8k-0034_20260112140058,../datasets/raw/autogen_math/fail/gsm8k-0034_20260112140058,fail,12,20260112140058,459737,True,False,test
gsm8k-0071_20260112034536,../datasets/raw/autogen_math/fail/gsm8k-0071_20260112034536,fail,12,20260112034536,471353,True,False,test
gsm8k-0068_20260112160755,../datasets/raw/autogen_math/fail/gsm8k-0068_20260112160755,fail,12,20260112160755,471801,True,False,test
gsm8k-0035_20260112032827,../datasets/raw/autogen_math/fail/gsm8k-0035_20260112032827,fail,12,20260112032827,476307,True,False,test
gsm8k-0082_20260112035121,../datasets/raw/autogen_math/fail/gsm8k-0082_20260112035121,fail,12,20260112035121,477141,True,False,test
gsm8k-0067_20260112034354,../datasets/raw/autogen_math/fail/gsm8k-0067_20260112034354,fail,12,20260112034354,482160,True,False,test
gsm8k-0065_20260112160736,../datasets/raw/autogen_math/fail/gsm8k-0065_20260112160736,fail,12,20260112160736,484740,True,False,test
gsm8k-0001_20260112030934,../datasets/raw/autogen_math/success/gsm8k-0001_20260112030934,success,12,20260112030934,452620,True,False,test
gsm8k-0050_20260112033526,../datasets/raw/autogen_math/success/gsm8k-0050_20260112033526,success,12,20260112033526,457522,True,False,test
gsm8k-0032_20260112032659,../datasets/raw/autogen_math/success/gsm8k-0032_20260112032659,success,12,20260112032659,458450,True,False,test
gsm8k-0048_20260112033434,../datasets/raw/autogen_math/success/gsm8k-0048_20260112033434,success,12,20260112033434,460939,True,False,test
gsm8k-0003_20260112031120,../datasets/raw/autogen_math/success/gsm8k-0003_20260112031120,success,12,20260112031120,461653,True,False,test
gsm8k-0059_20260112034001,../datasets/raw/autogen_math/success/gsm8k-0059_20260112034001,success,12,20260112034001,462384,True,False,test
gsm8k-0023_20260112032321,../datasets/raw/autogen_math/success/gsm8k-0023_20260112032321,success,12,20260112032321,464643,True,False,test
gsm8k-0055_20260112033730,../datasets/raw/autogen_math/success/gsm8k-0055_20260112033730,success,12,20260112033730,470080,True,False,test
gsm8k-0024_20260112032349,../datasets/raw/autogen_math/success/gsm8k-0024_20260112032349,success,12,20260112032349,475489,True,False,test
gsm8k-0036_20260112032904,../datasets/raw/autogen_math/success/gsm8k-0036_20260112032904,success,12,20260112032904,475897,True,False,test
