case_id,src_dir,status,steps_count,timestamp,case_size,is_priority,is_excluded,split
spider-0047_20260112034126,../datasets/raw/langgraph_sql/success/spider-0047_20260112034126,success,2,20260112034126,251710,False,False,train
spider-0069_20260111214823,../datasets/raw/langgraph_sql/success/spider-0069_20260111214823,success,2,20260111214823,252887,False,False,train
spider-0042_20260112033931,../datasets/raw/langgraph_sql/success/spider-0042_20260112033931,success,2,20260112033931,255528,False,False,train
spider-0049_20260112034247,../datasets/raw/langgraph_sql/success/spider-0049_20260112034247,success,2,20260112034247,260077,False,False,train
spider-0044_20260112034008,../datasets/raw/langgraph_sql/success/spider-0044_20260112034008,success,2,20260112034008,271396,False,False,train
spider-0045_20260111210440,../datasets/raw/langgraph_sql/success/spider-0045_20260111210440,success,2,20260111210440,280139,False,False,train
spider-0029_20260112033417,../datasets/raw/langgraph_sql/success/spider-0029_20260112033417,success,4,20260112033417,272826,False,False,train
spider-0048_20260112034204,../datasets/raw/langgraph_sql/success/spider-0048_20260112034204,success,4,20260112034204,520992,False,False,train
spider-0394_20260112030128,../datasets/raw/langgraph_sql/success/spider-0394_20260112030128,success,6,20260112030128,694189,False,False,train
spider-0377_20260111235806,../datasets/raw/langgraph_sql/success/spider-0377_20260111235806,success,6,20260111235806,803971,False,False,train
spider-0387_20260112000643,../datasets/raw/langgraph_sql/fail/spider-0387_20260112000643,fail,2,20260112000643,121613,False,False,test
spider-0004_20260112143809,../datasets/raw/langgraph_sql/fail/spider-0004_20260112143809,fail,2,20260112143809,129565,False,False,test
spider-0022_20260112033224,../datasets/raw/langgraph_sql/fail/spider-0022_20260112033224,fail,2,20260112033224,141793,False,False,test
spider-0023_20260112033245,../datasets/raw/langgraph_sql/fail/spider-0023_20260112033245,fail,2,20260112033245,143484,False,False,test
spider-0039_20260112033850,../datasets/raw/langgraph_sql/fail/spider-0039_20260112033850,fail,2,20260112033850,151425,False,False,test
spider-0034_20260111210034,../datasets/raw/langgraph_sql/fail/spider-0034_20260111210034,fail,4,20260111210034,286269,False,False,test
spider-0035_20260112033632,../datasets/raw/langgraph_sql/fail/spider-0035_20260112033632,fail,4,20260112033632,288417,False,False,test
spider-0027_20260111205946,../datasets/raw/langgraph_sql/fail/spider-0027_20260111205946,fail,4,20260111205946,294419,False,False,test
spider-0173_20260111221331,../datasets/raw/langgraph_sql/fail/spider-0173_20260111221331,fail,6,20260111221331,492860,False,False,test
spider-0174_20260111221459,../datasets/raw/langgraph_sql/fail/spider-0174_20260111221459,fail,6,20260111221459,526601,False,False,test
spider-0001_20260112032254,../datasets/raw/langgraph_sql/success/spider-0001_20260112032254,success,2,20260112032254,115051,False,False,test
spider-0005_20260112032417,../datasets/raw/langgraph_sql/success/spider-0005_20260112032417,success,2,20260112032417,123676,False,False,test
spider-0002_20260112032315,../datasets/raw/langgraph_sql/success/spider-0002_20260112032315,success,2,20260112032315,124356,False,False,test
spider-0007_20260112032457,../datasets/raw/langgraph_sql/success/spider-0007_20260112032457,success,2,20260112032457,127782,False,False,test
spider-0000_20260112032223,../datasets/raw/langgraph_sql/success/spider-0000_20260112032223,success,2,20260112032223,128205,False,False,test
spider-0010_20260112032604,../datasets/raw/langgraph_sql/success/spider-0010_20260112032604,success,2,20260112032604,128228,False,False,test
spider-0031_20260112033519,../datasets/raw/langgraph_sql/success/spider-0031_20260112033519,success,2,20260112033519,128383,False,False,test
spider-0008_20260112032519,../datasets/raw/langgraph_sql/success/spider-0008_20260112032519,success,2,20260112032519,128418,False,False,test
spider-0003_20260112032337,../datasets/raw/langgraph_sql/success/spider-0003_20260112032337,success,2,20260112032337,129961,False,False,test
spider-0180_20260111221721,../datasets/raw/langgraph_sql/success/spider-0180_20260111221721,success,6,20260111221721,611136,False,False,test
